origem,destino
150490,150488
150491,150154
150492,150490
150493,150494
150493,150494
150494,150626
150494,150902
150495,150292
150495,108210
150496,150902
150497,150928
150498,150499
150498,150499
150499,150611
150499,150611
150502,150701
150505,150026
150505,150026
150506,110065
150506,110065
150507,150506
150507,150506
150512,150483
150513,150515
150513,150515
150514,150908
150514,150908
150515,150517
150515,150517
150516,150514
150516,150514
150517,150520
150517,150604
150518,150516
150518,150516
150519,150518
150520,150521
150521,150523
150522,150519
150523,150447
150524,150848
150525,150522
150533,150861
150535,150533
150536,150537
150537,150546
150538,150539
150539,150541
150540,150917
150541,150543
150542,150540
150543,150459
150544,150542
150545,150535
150546,150548
150547,150545
150548,150551
150549,150547
150550,150549
150551,150231
150552,150550
150553,150554
150554,150555
150555,150719
150556,150557
150557,150558
150558,150223
150559,150231
150560,150536
150562,150507
150562,150507
150563,180104
150563,180104
150564,150562
150564,150562
150565,150564
150565,150564
150566,150565
150566,150565
150567,150566
150567,150566
150568,150863
150568,150870
150569,150898
150570,180236
150570,180236
150571,170263
150571,170263
150572,150686
150573,150613
150574,150572
150577,171091
150578,150908
150578,150908
150578,160316
150578,150908
150578,150908
150579,150578
150579,150578
150579,150578
150579,150578
150579,150578
150580,170312
150591,150593
150592,150599
150593,150595
150594,150592
150595,150597
150596,150594
150597,150878
150598,150596
150599,150910
150600,150538
150601,150877
150602,150600
150603,150518
150604,150601
150605,150606
150606,150591
150607,150363
150607,150363
150608,150911
150608,150605
150609,150608
150609,150608
150610,150609
150610,150609
150611,150249
150611,150249
150612,150933
150613,170151
150614,150615
150615,150616
150616,150618
150617,150619
150618,150810
150619,150498
150620,150617
150621,150620
150622,150812
150624,150932
150625,150624
150626,150625
150627,150294
150628,150629
150629,150283
150630,150177
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150631,150632
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150632,150633
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150633,150634
150634,180533
150634,180641
150634,180533
150634,180533
150634,180533
150634,180641
150634,180641
150634,180641
150634,180533
150634,180641
150634,180641
150634,180641
150634,180641
150634,180641
150634,180641
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150635,150636
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150636,150637
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150637,110210
150638,150068
150638,150569
150638,150068
150639,150855
150639,150641
150640,150156
150641,150640
150642,150638
150642,150068
150642,150638
150642,150638
150643,150645
150643,150116
150645,150647
150646,150643
150647,150942
150648,150646
150650,150651
150651,150106
150652,150169
150652,150244
150654,150642
150654,150149
150656,150659
150656,150659
150656,150659
150658,150900
150658,150900
150658,150060
150658,150900
150659,150661
150659,150661
150659,150661
150659,150661
150660,150658
150660,150658
150660,150658
150660,150658
150661,150662
150661,150662
150661,150662
150661,150050
150662,150664
150662,150664
150662,150664
150663,150660
150663,150660
150663,150660
150664,150816
150664,150816
150664,150816
150665,150663
150665,150663
150665,150663
150666,150665
150666,150665
150666,150889
150666,150665
150667,150034
150667,150034
150668,150666
150668,150666
150669,150671
150669,150671
150670,150903
150670,150903
150671,150817
150671,150684
150672,150670
150673,150675
150674,150681
150675,150820
150676,150674
150677,150676
150678,150677
150679,150678
150680,150186
150680,170876
150681,150682
150682,150670
150682,150672
150683,150679
150684,150821
150686,150698
150687,150682
150692,150694
150693,150905
150694,150696
150695,150693
150696,150224
150697,150695
150698,150699
150698,170259
150699,150700
150699,150700
150700,150570
150700,150570
150701,150367
150715,150716
150716,150717
150717,150718
150718,150719
150719,110025
150719,110025
150721,150722
150721,150722
150722,150229
150722,150512
150724,150177
150724,150177
150725,150724
150725,150724
150726,150727
150726,150727
150727,150728
150727,150728
150728,150369
150728,150369
150749,150760
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150751,150330
150752,150753
150753,150393
150754,150755
150755,150756
150756,150757
150756,150757
150757,150321
150757,150323
150758,150759
150759,150402
150760,150786
150761,150895
150766,150668
150766,150668
150767,150768
150767,150768
150768,150769
150768,150863
150769,150770
150769,150823
150769,150770
150769,150770
150770,150110
150770,150110
150770,150110
150772,150643
150772,150773
150772,150773
150773,150774
150773,150774
150774,150775
150774,150775
150775,150150
150775,150150
150776,150436
150776,150403
150777,150752
150783,150784
150784,150785
150785,150041
150786,150761
150787,150788
150788,150339
150789,150345
150789,150451
150800,150433
150801,150802
150802,150803
150803,150804
150804,150805
150805,150806
150806,150808
150807,150439
150808,150807
150810,150811
150811,150622
150812,150813
150813,150814
150814,150495
150816,150667
150816,150904
150816,150904
150816,150667
150817,150818
150818,150673
150820,150896
150821,150822
150822,150823
150823,150639
150823,150824
150824,150642
150824,150825
150824,150642
150825,150639
150827,150828
150828,150927
150837,150838
150838,150839
150839,150840
150840,150841
150841,150842
150842,150843
150843,150844
150844,150271
150845,150846
150846,150847
150847,150279
150848,150850
150850,150280
150850,150280
150851,150073
150851,150943
150853,150854
150853,150854
150854,150654
150854,150654
150855,150725
150855,150725
150858,150827
150859,104812
150861,150891
150862,150769
150862,150769
150862,150067
150862,150769
150863,150021
150863,150021
150863,150021
150863,150024
150864,150865
150864,150865
150864,150865
150864,150865
150865,150866
150865,150866
150865,150866
150865,150866
150866,150867
150866,150867
150866,150867
150866,150867
150867,150868
150867,150868
150867,150868
150867,150868
150868,150635
150868,150635
150868,150635
150868,150635
150870,150871
150870,150871
150870,150871
150871,150872
150871,150872
150871,150872
150872,150864
150872,150864
150872,150864
150874,150467
150876,150603
150877,150598
150878,150876
150879,150454
150880,150881
150881,150882
150882,150883
150883,150837
150884,150923
150884,150749
150885,150152
150886,150901
150887,150224
150888,150892
150889,150063
150890,150816
150891,150941
150892,150560
150893,150290
150894,108210
150895,150421
150896,150683
150897,150341
150898,150687
150899,108203
150900,150009
150900,150009
150900,150009
150901,150159
150902,150032
150902,150492
150903,150904
150903,150904
150904,150669
150904,150666
150904,150669
150904,150666
150905,150906
150906,150907
150907,150692
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150908,160244
150910,150607
150911,150913
150912,150607
150913,150602
150914,150912
150915,150914
150916,150915
150917,150916
150918,150460
150919,150920
150919,150920
150920,150922
150920,150921
150921,150922
150922,150037
150922,150037
150923,150924
150924,150925
150925,150377
150926,150363
150927,150880
150928,150498
150930,150087
150930,150087
150931,150628
150932,150621
150933,150934
150934,150614
150936,150885
150937,150938
150938,150888
150939,150171
150941,150937
150942,150650
150943,150073
150944,150652
150945,150944
160001,160003
160001,160003
160001,160003
160001,160500
160002,150105
160002,150105
160002,150105
160002,150105
160003,160202
160003,160202
160003,160154
160004,160002
160004,160002
160005,160806
160005,160806
160006,160201
160006,160201
160006,160153
160007,160006
160007,160006
160007,160006
160008,160432
160008,160432
160008,160432
160008,160432
160009,160007
160009,160175
160009,160007
160009,160175
160009,160007
160010,160009
160010,160009
160010,160009
160010,160009
160010,160009
160011,160013
160011,160013
160011,160013
160011,160013
160012,160010
160012,160010
160012,160010
160012,160010
160013,160151
160013,160433
160013,160433
160013,160433
160014,160012
160014,160012
160014,160012
160014,160012
160015,160014
160015,160014
160015,160014
160016,160015
160017,160024
160017,160024
160017,160024
160017,160024
160017,160024
160017,160024
160017,160024
160018,160434
160018,160434
160018,160434
160018,160434
160018,160434
160018,160434
160018,160434
160019,160017
160019,160017
160019,160017
160019,160017
160019,160017
160019,160017
160019,160017
160020,160019
160020,160019
160020,160019
160020,160019
160020,160019
160020,160019
160020,160019
160021,106114
160021,160023
160021,160054
160022,160081
160022,150131
160022,160081
160023,160025
160023,160018
160023,160018
160023,160025
160023,160025
160023,160018
160023,160018
160023,160018
160023,160018
160023,160018
160024,106108
160024,106019
160024,106106
160024,106106
160024,106115
160024,160046
160024,106113
160024,160053
160024,106019
160024,106105
160025,160027
160025,160027
160025,160027
160026,160024
160026,160024
160026,160024
160027,160052
160027,160231
160027,160029
160028,160026
160028,160026
160028,160026
160029,160031
160029,160031
160030,160052
160031,160034
160031,160034
160031,160034
160031,160034
160032,160242
160032,160242
160032,160030
160033,160032
160033,160032
160033,160032
160033,160361
160034,150579
160034,108221
160034,150579
160034,108221
160034,108221
160036,160033
160036,160033
160036,160033
160036,160033
160038,160036
160038,160036
160038,160036
160038,160036
160039,160041
160039,160041
160040,160141
160040,160141
160041,160043
160041,160043
160042,160040
160042,160040
160043,160251
160043,160251
160043,160149
160044,160042
160044,160042
160045,160130
160046,160081
160046,160022
160046,160302
160047,160049
160047,160049
160049,160051
160049,160051
160050,160249
160050,160249
160051,160028
160051,160029
160051,160028
160052,160050
160052,160050
160053,160022
160053,106106
160053,106113
160054,160098
160055,160129
160055,160129
160056,160059
160056,160059
160056,160059
160057,160058
160057,160058
160058,160055
160058,160055
160059,160437
160059,160437
160059,160437
160060,160057
160060,160337
160060,160057
160061,160411
160062,160065
160062,160065
160063,160060
160063,160342
160063,160342
160063,160060
160064,160063
160064,160063
160064,160063
160064,160063
160065,160066
160065,160066
160066,160070
160066,160787
160067,160064
160067,160064
160067,160064
160067,160064
160068,160069
160068,160069
160068,160069
160069,160067
160069,160067
160069,160067
160069,160067
160070,160069
160071,160072
160071,160072
160071,160072
160072,160073
160072,160073
160072,160073
160072,160073
160072,160075
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160072,160073
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160073,160075
160074,170491
160074,170491
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160074,170378
160075,160076
160075,160076
160075,160076
160075,160439
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160075,160076
160076,160077
160076,160077
160076,160077
160076,160077
160076,160077
160076,160077
160076,160362
160076,160077
160076,160077
160076,160077
160076,160077
160076,160077
160076,160077
160076,160362
160076,160077
160076,160362
160076,160077
160076,160077
160076,160077
160076,160362
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160077,150270
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160078,160438
160079,160140
160079,160140
160079,160140
160079,160140
160079,160140
160079,160140
160079,160140
160079,160140
160079,160140
160079,160140
160080,170121
160080,160321
160080,160321
160080,160321
160080,160321
160080,160321
160080,160321
160080,160321
160080,160321
160081,160197
160081,150131
160081,150789
160082,160083
160082,160083
160082,160083
160082,160083
160082,160083
160083,160179
160083,160085
160083,160179
160083,160179
160083,160085
160085,160086
160085,160086
160086,160087
160086,160087
160087,160124
160087,160124
160087,160088
160087,160088
160088,160089
160088,160089
160089,160090
160089,160090
160090,160091
160090,160091
160091,160833
160091,160833
160093,160094
160093,160094
160094,160095
160094,160095
160094,160095
160094,160095
160094,160095
160094,160828
160094,160095
160095,160096
160095,160096
160095,160096
160095,160096
160095,160096
160095,160096
160096,160105
160096,160097
160096,160096
160096,160097
160096,160096
160096,160819
160096,160096
160096,160097
160096,160096
160096,160819
160097,160020
160097,160020
160097,160020
160097,160020
160097,160020
160098,160100
160098,160100
160099,160053
160099,106103
160099,106109
160099,106105
160099,160053
160100,160102
160100,160102
160101,160099
160101,160099
160101,160099
160101,160099
160101,160099
160102,160104
160102,160104
160103,160101
160103,160101
160103,160101
160103,160101
160103,160101
160104,160106
160104,160179
160105,160103
160105,160103
160105,160103
160105,160103
160105,160103
160106,160108
160107,160105
160108,160110
160109,160107
160110,160111
160111,160112
160112,160113
160113,160114
160114,160115
160115,160116
160116,160117
160117,160118
160118,160206
160119,160120
160120,160109
160121,160020
160121,160232
160121,160020
160122,160087
160122,160087
160123,160810
160123,160810
160124,160126
160124,160126
160126,160733
160126,160128
160126,160128
160127,160363
160127,160363
160127,160363
160128,160733
160128,160366
160129,160364
160129,160364
160130,160131
160131,160132
160132,160133
160133,160134
160134,160135
160135,160136
160136,160137
160137,160138
160138,160139
160139,160740
160140,160039
160140,160323
160140,160039
160140,160323
160140,160323
160140,160323
160140,160323
160140,160323
160140,160323
160140,160323
160140,160323
160141,160080
160141,160254
160141,160080
160141,160080
160141,160080
160141,160080
160141,160080
160141,160080
160141,160356
160141,160080
160141,160080
160142,160149
160143,160142
160144,160261
160145,160324
160145,160324
160145,160324
160145,160324
160145,160324
160145,160324
160145,160324
160145,160324
160145,160324
160146,160144
160147,160146
160148,160147
160149,160225
160149,160225
160150,160014
160151,160152
160152,160150
160153,160202
160153,160004
160154,160005
160154,160201
160155,160015
160155,160015
160156,160158
160156,160158
160157,160155
160157,160155
160158,160174
160158,160743
160159,160160
160160,160161
160161,160164
160162,160159
160163,160162
160164,160166
160165,160163
160166,160168
160167,160165
160168,160169
160169,160172
160170,160167
160171,160170
160172,160173
160173,160157
160174,160171
160175,160176
160175,160176
160176,160177
160176,160177
160177,150042
160177,150042
160178,160021
160178,160021
160179,160181
160179,160181
160179,160181
160179,160181
160180,160782
160181,160464
160181,160464
160181,160464
160181,160464
160181,160464
160182,160223
160182,160223
160182,160223
160182,160223
160182,160223
160183,160182
160183,160182
160183,160182
160183,160182
160183,160182
160184,160469
160184,160469
160185,160184
160185,160184
160186,160185
160186,160185
160187,160186
160187,160186
160188,160187
160188,160187
160189,160188
160189,160188
160190,160191
160190,160191
160191,160769
160191,160769
160192,160193
160192,160193
160193,160194
160193,160194
160194,160195
160194,160195
160195,160196
160195,160196
160196,160773
160196,160773
160197,160204
160198,160180
160199,160218
160200,160005
160200,160153
160201,150042
160201,150042
160201,150042
160202,160741
160202,160741
160202,160801
160203,160004
160203,160154
160204,160001
160206,160208
160208,160119
160210,160002
160210,160002
160211,160210
160211,160210
160212,160211
160212,160211
160213,160780
160213,160212
160213,160212
160215,160776
160215,160776
160216,160215
160216,160215
160217,160834
160217,160834
160218,160219
160218,160219
160219,160220
160219,160220
160220,160770
160220,160750
160221,160798
160221,160798
160222,160770
160222,160818
160223,160094
160223,160094
160223,160094
160223,160094
160223,160094
160224,160148
160225,160227
160225,160227
160226,160224
160227,160229
160227,160229
160228,160226
160229,160247
160229,160247
160230,160028
160231,160233
160232,160230
160233,160235
160234,160121
160235,160237
160236,160234
160236,160246
160237,160239
160237,160239
160237,160239
160238,160236
160238,160236
160239,160241
160239,160241
160239,160241
160240,160238
160240,160238
160241,160243
160241,160051
160241,160243
160242,160240
160242,160240
160243,160031
160243,160031
160244,150751
160244,150751
160244,150751
160244,150751
160244,150751
160244,150751
160244,150751
160244,150751
160244,150751
160244,150272
160244,150751
160244,150751
160244,150751
160244,150751
160244,150751
160244,150330
160244,150751
160244,150751
160245,150513
160245,160038
160245,160038
160245,160038
160245,160038
160245,150513
160245,160316
160245,160316
160245,160316
160245,160316
160245,160316
160245,160316
160245,160316
160245,160316
160246,160228
160247,160237
160247,160237
160249,160250
160249,160250
160250,160044
160250,160044
160251,160047
160251,160047
160252,160253
160253,160043
160254,160256
160255,160259
160256,160258
160257,160263
160258,160255
160259,160257
160261,160325
160263,160252
160265,160380
160270,160813
160270,160272
160271,160354
160271,160354
160271,160354
160272,160274
160272,160274
160272,160274
160272,160274
160273,160271
160273,160408
160273,160297
160273,160812
160274,160276
160274,160276
160274,160276
160274,160276
160275,160273
160275,160273
160275,160273
160275,160273
160276,160278
160276,160278
160276,160278
160276,160805
160277,160275
160277,160275
160277,160275
160277,160275
160278,160440
160278,160440
160278,160440
160279,160277
160279,160277
160279,160277
160280,160279
160280,160279
160280,160279
160281,160280
160281,160280
160281,160280
160282,160281
160282,160281
160282,160281
160283,160282
160283,160282
160283,160282
160284,160283
160284,160283
160285,160284
160285,160284
160286,160285
160286,160285
160287,160286
160287,160286
160288,160287
160288,160287
160289,160288
160289,160288
160292,160738
160293,160295
160293,160295
160294,160354
160295,160815
160295,160815
160296,160294
160297,160814
160298,160272
160298,160812
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160301,160078
160302,160303
160302,160303
160302,160303
160303,160304
160303,160304
160303,160304
160304,160305
160304,160305
160304,160305
160305,160306
160305,160306
160305,160306
160306,160307
160306,160307
160306,160307
160307,160308
160307,160308
160307,160308
160308,160309
160308,160309
160308,160309
160309,160310
160309,160310
160309,160310
160309,160310
160310,160807
160310,160807
160310,160807
160310,160807
160313,160314
160313,160314
160313,160314
160314,160315
160314,160315
160314,160315
160315,160105
160315,160105
160315,160105
160316,160318
160316,160318
160316,160318
160316,160318
160316,160318
160316,160318
160316,160318
160316,160318
160316,160318
160317,150908
160317,150908
160317,150908
160317,150908
160317,150908
160317,150908
160317,150908
160317,150908
160318,160322
160318,160322
160318,160322
160318,160322
160318,160322
160318,160322
160318,160322
160318,160322
160318,160322
160319,160317
160319,160317
160319,160317
160319,160317
160319,160317
160319,160317
160319,160317
160319,160317
160320,160702
160321,160319
160321,160319
160321,160319
160321,160319
160321,160319
160321,160319
160321,160319
160321,160319
160322,160079
160322,160079
160322,160079
160322,160079
160322,160079
160322,160079
160322,160079
160322,160079
160322,160079
160323,160325
160323,160325
160323,160325
160323,160325
160323,160325
160323,160325
160323,160325
160323,160325
160323,160325
160324,160141
160324,160141
160324,160141
160324,160141
160324,160141
160324,160141
160324,160141
160324,160141
160324,160141
160325,160326
160325,160826
160325,160326
160325,160326
160325,160326
160325,160326
160325,160326
160325,160326
160325,160326
160325,160326
160326,160816
160326,160328
160326,160328
160326,160328
160326,160328
160326,160414
160326,160414
160326,160328
160326,160328
160327,160145
160327,160145
160327,160145
160327,160145
160327,160145
160327,160145
160327,160145
160327,160145
160327,160145
160328,160355
160328,160330
160328,160355
160328,160330
160328,160355
160328,160330
160329,160327
160329,160327
160329,160327
160329,160327
160329,160327
160329,160327
160329,160327
160330,160333
160330,160333
160330,160333
160331,160329
160331,160329
160331,160329
160332,160331
160332,160331
160332,160331
160333,160335
160333,160335
160333,160335
160334,160332
160334,160332
160334,160332
160335,160336
160335,160336
160335,160336
160336,160338
160336,160338
160336,160061
160337,160334
160337,160334
160337,160334
160338,160340
160338,160340
160339,160337
160339,160337
160340,160343
160340,160343
160341,160339
160341,160339
160342,160341
160342,160341
160343,160062
160343,160062
160344,160348
160345,160344
160348,160349
160349,160351
160351,160293
160354,160329
160354,160329
160354,160329
160354,160329
160355,160293
160355,160270
160355,160270
160356,160359
160357,160140
160358,160357
160359,160360
160360,160034
160361,160358
160362,150908
160362,150908
160362,150908
160362,160244
160363,160436
160363,160381
160363,160825
160364,160127
160364,160127
160364,160127
160365,160364
160366,160823
160367,160365
160380,160382
160381,160265
160382,160126
160383,160385
160385,160386
160386,160388
160388,160390
160389,160383
160390,160393
160391,160389
160392,160391
160393,160394
160394,160396
160395,160392
160396,160400
160400,160402
160401,160395
160402,160405
160403,160401
160404,160403
160405,160804
160408,160410
160409,160272
160410,160412
160411,160824
160412,160060
160414,160416
160414,160416
160415,160327
160415,160327
160416,160419
160416,160419
160417,160415
160417,160415
160418,160417
160418,160417
160419,160420
160419,160420
160420,160775
160420,160775
160421,160418
160421,160418
160424,160822
160424,160733
160425,160774
160425,160774
160432,160011
160432,160011
160432,160011
160432,160011
160433,160156
160433,160016
160433,160156
160434,160435
160434,160435
160434,160463
160434,160463
160434,160463
160434,160463
160434,160463
160435,160122
160435,160122
160436,160123
160436,160123
160437,160068
160437,160068
160437,160068
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160438,170121
160439,160079
160440,160441
160440,160441
160440,160441
160441,160442
160441,160442
160441,160442
160442,160443
160442,160443
160442,160443
160443,160444
160443,160444
160443,160811
160444,160445
160444,160445
160445,160446
160445,160446
160446,160447
160446,160447
160447,160448
160447,160448
160448,160449
160448,160449
160449,160450
160449,160450
160450,160451
160450,160451
160451,160292
160451,160758
160460,160008
160460,160008
160461,160460
160461,160460
160462,160461
160462,160461
160463,160809
160463,160809
160463,160809
160463,160809
160463,160809
160464,160465
160464,160465
160464,160465
160464,160465
160464,160465
160465,160466
160465,160466
160465,160466
160465,160466
160465,160466
160466,160467
160466,160183
160466,160467
160466,160467
160466,160467
160467,160468
160467,160468
160467,160749
160467,160749
160468,160470
160468,160746
160468,160470
160469,160183
160469,160183
160469,160749
160470,160471
160470,160471
160471,160480
160471,160480
160472,160045
160473,160472
160474,160473
160475,160474
160476,160475
160477,160476
160478,160477
160479,160478
160480,160481
160480,160481
160481,160482
160481,160482
160482,160190
160482,160190
160483,160189
160483,160189
160500,160501
160501,160213
160503,160504
160504,160835
160700,160198
160701,160700
160702,160704
160703,160701
160704,160705
160705,160708
160706,160703
160707,160706
160708,160710
160709,160707
160710,160712
160711,160709
160712,160714
160713,160711
160714,160716
160715,160713
160716,160718
160717,160715
160718,160720
160719,160717
160720,160722
160721,160719
160722,160724
160723,160721
160724,160726
160725,160723
160726,160728
160727,160056
160727,160056
160727,160725
160728,160730
160729,160727
160729,160727
160729,160727
160730,160732
160731,160729
160731,160729
160731,160729
160732,160734
160733,160731
160733,160731
160733,160731
160734,160425
160736,160289
160736,160289
160738,160736
160738,160736
160740,160203
160741,160010
160741,160479
160742,160157
160743,160745
160744,160742
160745,160747
160746,160744
160747,160469
160748,160183
160748,160468
160748,160183
160749,160751
160749,160751
160749,160751
160750,160748
160750,160748
160750,160748
160751,160192
160751,160796
160751,160753
160752,160750
160753,160754
160754,160756
160755,160752
160756,160755
160758,160738
160759,160802
160760,160309
160761,160759
160764,160829
160765,160766
160766,160761
160768,160772
160768,160772
160769,160783
160769,160783
160770,160221
160770,160221
160771,160218
160771,160199
160772,160483
160772,160483
160773,160771
160773,160771
160774,160421
160774,160421
160775,160424
160775,160424
160776,150134
160776,150134
160777,160503
160778,160779
160778,160779
160779,160213
160779,160213
160780,160778
160782,160320
160783,160785
160783,160785
160784,160768
160784,160768
160785,160799
160785,160799
160787,160788
160788,160789
160789,160790
160790,160791
160791,160821
160792,160820
160793,160795
160794,160792
160795,160797
160796,160794
160797,160750
160798,160784
160798,160784
160799,160222
160799,160222
160800,160203
160801,160803
160802,160800
160803,160760
160804,160277
160805,160404
160806,160008
160806,160008
160807,160313
160807,160313
160807,160764
160807,160313
160809,160082
160809,160082
160809,160082
160809,160082
160809,160082
160810,160121
160810,160121
160811,160283
160812,160271
160812,160271
160813,160272
160814,160296
160815,160298
160815,160298
160816,160817
160817,160345
160818,160192
160819,160097
160819,160097
160820,160056
160821,160793
160822,160367
160823,160425
160824,160409
160825,160436
160826,160143
160827,160181
160828,160830
160829,160827
160830,160765
160832,104306
160833,160093
160833,160093
160834,160216
160834,160216
160835,160217
170001,104819
170001,104805
170001,104810
170001,104818
170001,104817
170001,104810
170002,170004
170002,170004
170002,170992
170002,170992
170002,170992
170002,170992
170003,170001
170003,170001
170004,170005
170004,170005
170005,170008
170005,170008
170006,170003
170006,170003
170007,170006
170007,170006
170008,170010
170008,170010
170009,170007
170009,170007
170010,170012
170010,170012
170011,170009
170011,170009
170012,170014
170012,170014
170013,170011
170013,170011
170013,170031
170013,170031
170013,170031
170014,170015
170014,170015
170014,170015
170014,170015
170014,170015
170015,170048
170015,180102
170015,180102
170015,170024
170015,170024
170015,180102
170015,170048
170015,170048
170016,170013
170016,170013
170017,170019
170017,170019
170017,170019
170018,180043
170018,180043
170018,180043
170019,170021
170019,170021
170019,170021
170020,170018
170020,170018
170020,170018
170021,170023
170021,170023
170021,170023
170022,170020
170022,170020
170022,170020
170023,170048
170023,170048
170023,170048
170024,170022
170024,170022
170024,170022
170026,170028
170027,180213
170027,170091
170028,170049
170028,170049
170028,170049
170028,170049
170028,170049
170029,170027
170029,170027
170030,170015
170030,170015
170030,150184
170030,170015
170030,170013
170030,170013
170031,170032
170031,170033
170031,170032
170032,170375
170032,170375
170033,170681
170034,170046
170035,170036
170036,170037
170037,170038
170038,170039
170039,170040
170039,170040
170040,170888
170040,170041
170041,170042
170042,171100
170044,170045
170045,170034
170046,170047
170046,170047
170046,170047
170047,170014
170047,170014
170047,170014
170048,105809
170048,150057
170048,105812
170048,105811
170048,105813
170048,105805
170048,150057
170049,170056
170049,170056
170049,170056
170049,170056
170049,170056
170050,170130
170050,170029
170050,170130
170050,170130
170050,170130
170051,160245
170051,170052
170051,170052
170051,170052
170051,170052
170051,170052
170051,160245
170051,170052
170051,160245
170051,170052
170051,170052
170051,170052
170051,170052
170051,170052
170052,160245
170052,160245
170052,160245
170052,160245
170052,160245
170052,170122
170052,160245
170052,160078
170052,160245
170052,160245
170052,160245
170052,160245
170052,160245
170052,160078
170053,170054
170053,170054
170053,170054
170053,170054
170054,170055
170054,170055
170054,170055
170054,170055
170055,170070
170055,170070
170055,170070
170055,170070
170056,170058
170056,170058
170056,170058
170056,170058
170056,170058
170057,170050
170057,170050
170057,170050
170057,170050
170057,170050
170058,170060
170058,170060
170058,170060
170058,170060
170058,170060
170059,170057
170059,170057
170059,170057
170059,170057
170059,170057
170060,170062
170060,170062
170060,170062
170060,170062
170060,170062
170061,170059
170061,170059
170061,170059
170061,170059
170061,170059
170062,170064
170062,170064
170062,170064
170062,170064
170062,170064
170063,170061
170063,170061
170063,170061
170063,170061
170063,170061
170064,171010
170064,170068
170064,171010
170064,171010
170064,170068
170065,170063
170065,170063
170065,170063
170065,170063
170065,170063
170067,170065
170067,170065
170067,170065
170067,170065
170068,170923
170068,170923
170068,170923
170068,170923
170070,170071
170070,170071
170070,170071
170070,170071
170071,170083
170071,170072
170071,170072
170071,170083
170072,170349
170072,170073
170072,170073
170072,170349
170073,170449
170073,170449
170073,170155
170075,170076
170075,170076
170075,170083
170076,170077
170076,170077
170077,170078
170077,170078
170078,170079
170078,170079
170079,170081
170079,170081
170081,170082
170081,170082
170082,105718
170082,150274
170083,170085
170083,170154
170083,170085
170084,170072
170084,170072
170085,105206
170085,105204
170086,170084
170086,170084
170087,170138
170087,170138
170088,171040
170088,170087
170088,170087
170089,170124
170089,180077
170089,170124
170089,180077
170091,170089
170091,170089
170091,170089
170091,170089
170092,180213
170092,171060
